hs6	33162457	33168306	RXRB
hs6	33286488	33289718	DAXX
hs6	33690495	33703251	IP6K3
hs6	35378863	35393855	PPARD
hs6	35420266	35434131	FANCE
hs6	35803079	35888886	SRPK1
hs6	35995872	36076250	MAPK14
hs6	36098298	36107170	MAPK13
hs6	36463559	36507977	STK38
hs6	36645602	36653612	CDKN1A
hs6	37138053	37141866	PIM1
hs6	39824077	39869880	DAAM2
hs6	4021618	4060849	PRPF4B
hs6	41903587	41909326	CCND3
hs6	42883775	42893449	PTCRA
hs6	42952415	42979023	PPP2R5D
hs6	43044105	43128658	PTK7
hs6	43139352	43146940	SRF
hs6	43214362	43253174	TTBK1
hs6	43597435	43608268	MAD2L1BP
hs6	43738396	43752413	VEGFA
hs6	44189311	44201269	SLC29A1
hs6	44216365	44221598	HSP90AB1
hs6	44226927	44233364	NFKBIE
hs6	51483877	51949765	PKHD1
hs6	52129384	52149606	MCM3
hs6	52869945	52906044	ICK
hs6	55620329	55739660	BMP5
hs6	57037490	57048988	BAG2
hs6	57055257	57075178	RAB23
hs6	69348566	70098782	BAI3
hs6	7390209	7417679	RIOK1
hs6	74405901	74533356	CD109
hs6	7727135	7880575	BMP6
hs6	79650408	79787825	PHIP
hs6	80715559	80751937	TTK
hs6	88299837	88376848	ORC3
hs6	91226218	91296662	MAP3K7
hs6	93953139	94129071	EPHA7
hs7	100401027	100424686	EPHB4
hs7	100771658	100781421	SERPINE1
hs7	101943723	101961930	SH2B2
hs7	103767256	103848376	ORC5
hs7	104681373	104754250	MLL5
hs7	104751204	105029817	SRPK2
hs7	106508005	106545832	PIK3CG
hs7	106685325	106800026	PRKAR2B
hs7	107564394	107643371	LAMB1
hs7	107664482	107763651	LAMB4
hs7	113517776	113559050	PPP1R3A
hs7	116335706	116436176	MET
hs7	116918207	116963062	WNT2
hs7	120965433	120979396	WNT16
hs7	123324458	123388790	WASL
hs7	128470661	128498577	FLNC
hs7	128828918	128852291	SMO
hs7	132937810	133749279	EXOC4
hs7	136912711	136939723	PTN
hs7	137075962	137531302	DGKI
hs7	137565198	137686460	CREB3L2
hs7	138145177	138270692	TRIM24
hs7	139257663	139417332	HIPK2
hs7	139724358	139762689	PARP12
hs7	139790879	139876708	JHDM1D
hs7	140373129	140395985	ADCK2
hs7	140426244	140624397	BRAF
hs7	141255255	141352723	AGK
hs7	141408557	141430166	WEE2
hs7	141438917	141450192	SSBP1
hs7	14188746	14880913	DGKB
hs7	142560974	142568663	EPHB6
hs7	142985524	143002163	CASP2
hs7	143078296	143087783	ZYX
hs7	143087661	143105953	EPHA1
hs7	148427213	148497694	CUL1
hs7	148504706	148544392	EZH2
hs7	150690850	150711296	NOS3
hs7	150751077	150754976	CDK5
hs7	150773793	150777872	FASTK
hs7	151164189	151216631	RHEB
hs7	151254241	151573708	PRKAG2
hs7	151833901	152132910	MLL3
hs7	155592732	155604815	SHH
hs7	157333382	158380311	PTPRN2
hs7	18535875	19035724	HDAC9
hs7	1855415	2269767	MAD1L1
hs7	19156312	19156989	TWIST1
hs7	193199	299943	FAM20C
hs7	20180567	20201488	MACC1
hs7	21582847	21940871	DNAH11
hs7	22766880	22771191	IL6
hs7	23749868	23871984	STK31
hs7	25163318	25163738	CYCS
hs7	2552250	2566873	LFNG
hs7	2770813	2883704	GNA12
hs7	33185859	33644881	BBS9
hs7	37779994	37780909	GPR141
hs7	37947079	37956205	SFRP4
hs7	39726262	39745844	RALA
hs7	39990226	40134575	CDK13
hs7	41729246	41739967	INHBA
hs7	42003926	42262851	GLI3
hs7	43622803	43664440	STK17A
hs7	44184656	44228590	GCK
hs7	44259626	44365048	CAMK2B
hs7	45928245	45932744	IGFBP1
hs7	45954417	45961322	IGFBP3
hs7	50660627	50800054	GRB10
hs7	538145	559904	PDGFA
hs7	55086951	55273309	EGFR
hs7	56079447	56088905	PSPH
hs7	56148689	56156653	PHKG1
hs7	590032	751173	PRKAR1B
hs7	6013028	6048698	PMS2
hs7	6048941	6063433	AIMP2
hs7	6062932	6098714	EIF2AK1
hs7	6414323	6442077	RAC1
hs7	72848298	72850174	FZD9
hs7	73497363	73535669	LIMK1
hs7	73646429	73668720	RFC2
hs7	75931971	75933491	HSPB1
hs7	7676610	7680060	RPA3
hs7	81331895	81399303	HGF
hs7	87506009	87537469	DBF4
hs7	90225925	90747497	CDK14
hs7	90894194	90896114	FZD1
hs7	92244452	92462640	CDK6
hs7	95214951	95225660	PDK4
hs7	96251880	96339097	SHFM1
hs7	97736479	97834849	LMTK2
hs7	98478762	98609976	TRRAP
hs7	98628195	98741446	SMURF1
hs7	99690553	99698961	MCM7
hs8	103220359	103251138	RRM2B
hs8	103266528	103424491	UBR5
hs8	104312334	104343737	FZD6
hs8	113236998	114449081	CSMD3
hs8	11400644	11422106	BLK
hs8	117859737	117878967	RAD21
hs8	118811949	119123305	EXT1
hs8	11994675	11996251	USP17L2
hs8	121160064	121383490	COL14A1
hs8	121551101	121824053	SNTB1
hs8	126443084	126448709	TRIB1
hs8	128748764	128753201	MYC
hs8	131066952	131414220	ASAP1
hs8	133584552	133687794	LRRC6
hs8	134203331	134239952	WISP1
hs8	141669563	141900871	PTK2
hs8	143545485	143625799	BAI1
hs8	144798519	144804452	MAPK15
hs8	144917804	144922401	NRBP2
hs8	145051644	145060586	PARP10
hs8	145597729	145618296	ADCK5
hs8	16850579	16859600	FGF20
hs8	17434727	17500309	PDGFRL
hs8	21900366	21905793	FGF17
hs8	22022872	22069241	BMP1
hs8	22298777	22398315	PPP3CC
hs8	22880182	22926455	TNFRSF10B
hs8	22960448	22974542	TNFRSF10C
hs8	22995381	23021493	TNFRSF10D
hs8	23049205	23082601	TNFRSF10A
hs8	23538732	23540407	NKX3-1
hs8	27255100	27316038	PTK2B
hs8	27632996	27668651	ESCO2
hs8	27667820	27690661	PBK
hs8	2796085	4851958	CSMD1
hs8	28360529	28420526	FZD3
hs8	29194495	29207818	DUSP4
hs8	30643725	30669946	PPP2CB
hs8	30915950	31030624	WRN
hs8	31497391	32621914	NRG1
hs8	37553419	37556214	ZNF703
hs8	37888043	37917496	EIF4EBP1
hs8	37963042	37996595	ASH2L
hs8	38133157	38205683	WHSC1L1
hs8	38271113	38314979	FGFR1
hs8	40011030	40011390	C8orf4
hs8	41122684	41166706	SFRP1
hs8	41513198	41753997	ANK1
hs8	41789721	41906534	KAT6A
hs8	42129609	42188524	IKBKB
hs8	42231616	42234568	DKK4
hs8	48686732	48872729	PRKDC
hs8	48873678	48889352	MCM4
hs8	49831364	49833845	SNAI2
hs8	55370671	55372602	SOX17
hs8	57025499	57026537	MOS
hs8	67705958	67771816	SGK3
hs8	74858868	74872061	TCEB1
hs8	86089596	86126102	E2F5
hs8	87060689	87081878	PSKH2
hs8	8998302	8999150	PPP1R3B
hs8	90770254	90802640	RIPK2
hs8	90947764	90996830	NBN
hs8	92972468	93088296	RUNX1T1
hs8	9413395	9634263	TNKS
hs8	94767141	94828700	TMEM67
hs8	95893855	95906501	CCNE2
hs8	97156730	97172915	GDF6
hs8	99468068	99895989	STK3
hs9	100437719	100459608	XPA
hs9	101867455	101911586	TGFBR1
hs9	102866795	103062963	INVS
hs9	104356689	104357209	PPP3R2
hs9	107546594	107665987	ABCA1
hs9	111631367	111693425	IKBKAP
hs9	112141813	112225713	PTPN3
hs9	113431162	113563265	MUSK
hs9	116029541	116034807	CDC26
hs9	116037946	116053940	PRPF4
hs9	120466735	120476894	TLR4
hs9	123667296	123688403	TRAF1
hs9	127055195	127113231	NEK6
hs9	130548036	130551821	CDK9
hs9	130684079	130693083	PIP5KL1
hs9	131465112	131482884	PKN3
hs9	131580909	131584927	ENDOG
hs9	133589705	133761070	ABL1
hs9	133884522	133967222	LAMC3
hs9	134454882	134612855	RAPGEF1
hs9	135771620	135804266	TSC1
hs9	135973972	136024450	RALGDS
hs9	136243326	136270580	C9orf96
hs9	136629130	136857418	VAV2
hs9	136898649	136918629	BRD3
hs9	137293476	137328459	RXRA
hs9	139256427	139266528	CARD9
hs9	139256427	139258190	DNLZ
hs9	139390486	139440268	NOTCH1
hs9	139793136	139820352	TRAF2
hs9	140069388	140083045	ANAPC2
hs9	140605389	140729434	EHMT1
hs9	14720086	14722666	CER1
hs9	19376277	19380249	RPS6
hs9	21802703	21931222	MTAP
hs9	21968173	21994475	CDKN2A
hs9	22005935	22009013	CDKN2B
hs9	27109444	27229253	TEK
hs9	32541383	32552492	TOPORS
hs9	32630095	32635551	TAF1L
hs9	34458966	34520765	DNAI1
hs9	35074097	35079539	FANCG
hs9	35605548	35609733	TESK1
hs9	35661930	35669654	ARHGEF39
hs9	35792404	35809714	NPR2
hs9	36581646	36677333	MELK
hs9	5021986	5126797	JAK2
hs9	6413446	6506179	UHRF2
hs9	6792987	7174729	KDM4C
hs9	71437503	71623423	PIP5K1B
hs9	71627951	71629006	PRKACG
hs9	77339527	77502815	TRPM6
hs9	80336237	80646203	GNAQ
hs9	8317846	8733871	PTPRD
hs9	84199105	84303203	TLE1
hs9	86615900	86617777	RMI1
hs9	87285662	87636351	NTRK2
hs9	89560586	89561648	GAS1
hs9	90113962	90322265	DAPK1
hs9	90581957	90589384	CDK20
hs9	91628360	91793392	SHC3
hs9	92220001	92220999	GADD45G
hs9	93606179	93657906	SYK
hs9	94456608	94712257	ROR2
hs9	95378112	95432290	IPPK
hs9	95947137	96082720	WNK2
hs9	96339044	96441662	PHF2
hs9	97863987	98011573	FANCC
hs9	98209163	98279106	PTCH1
hs9	99212508	99252352	HABP4
hs9	99258543	99381695	CDC14B
hs10	101949308	101989246	CHUK
hs10	102222898	102242600	WNT8B
hs10	102295575	102307932	HIF1AN
hs10	102762294	102767409	LZTS2
hs10	103113900	103310616	BTRC
hs10	103530084	103535738	FGF8
hs10	104155666	104162190	NFKB2
hs10	104263807	104389927	SUFU
hs10	105727502	105785478	SLK
hs10	111967683	112044744	MXI1
hs10	112257879	112270184	DUSP5
hs10	112327491	112364084	SMC3
hs10	114710514	114925726	TCF7L2
hs10	115451757	115489299	CASP7
hs10	120967394	121214858	GRK5
hs10	123239369	123353337	FGFR2
hs10	12391805	12870887	CAMK1D
hs10	124914432	124924632	BUB3
hs10	126678085	126727654	CTBP2
hs10	127408340	127452040	C10orf137
hs10	131265459	131565276	MGMT
hs10	134021464	134145385	STK32C
hs10	14920842	14944518	SUV39H2
hs10	16866966	17171764	CUBN
hs10	17686297	17756777	STAM
hs10	22826108	23003254	PIP4K2A
hs10	26241038	26501000	MYO3A
hs10	27400904	27443182	YME1L1
hs10	27444354	27475464	MASTL
hs10	30727866	30749765	MAP3K8
hs10	323263	735549	DIP2C
hs10	33190469	33224513	ITGB1
hs10	34400095	35103923	PARD3
hs10	35299237	35360246	CUL2
hs10	35928247	35930426	FZD8
hs10	43572621	43623716	RET
hs10	44868334	44880455	CXCL12
hs10	49609702	49643072	MAPK8
hs10	50666859	50741008	ERCC6
hs10	51568312	51589296	NCOA4
hs10	52751103	54053671	PRKG1
hs10	54074135	54076564	DKK1
hs10	5540940	5541420	CALML5
hs10	5567003	5567513	CALML3
hs10	59955835	60027396	IPMK
hs10	61552340	61666050	CCDC6
hs10	62539881	62553744	CDK1
hs10	6470167	6557098	PRKCQ
hs10	64927788	65225458	JMJD1C
hs10	67680086	69408572	CTNNA3
hs10	71048388	71160891	HK1
hs10	71835413	71871438	H2AFY2
hs10	71859947	71883871	AIFM2
hs10	71962865	71993111	PPA1
hs10	72192690	72207752	NODAL
hs10	72643694	72648325	PCBD1
hs10	73857088	73973060	ASCC1
hs10	73983671	73992876	ANAPC16
hs10	74033926	74034999	DDIT4
hs10	75197998	75255593	PPP3CB
hs10	75574738	75634247	CAMK2G
hs10	76602614	76790782	KAT6B
hs10	8097558	8115984	GATA3
hs10	83635223	84745356	NRG3
hs10	88635747	88683475	BMPR1A
hs10	89624204	89725228	PTEN
hs10	90750587	90774205	FAS
hs10	93389682	93392779	PPP1R3C
hs10	93558426	93622785	TNKS2
hs10	94353109	94413552	KIF11
hs10	97074788	97200946	SORBS1
hs10	99079439	99080105	FRAT1
hs10	99093558	99094435	FRAT2
hs10	99344459	99433498	PI4K2A
hs10	99527233	99531546	SFRP5
hs11	102195239	102207833	BIRC3
hs11	102220584	102248914	BIRC2
hs11	102391460	102401437	MMP7
hs11	102661136	102668831	MMP1
hs11	104815467	104839308	CASP4
hs11	104866458	104893919	CASP5
hs11	104896972	104972197	CASP1
hs11	106558273	106888795	GUCY1A2
hs11	108098326	108236233	ATM
hs11	111473234	111597795	SIK2
hs11	111597673	111637088	PPP2R1B
hs11	111957567	111965693	SDHD
hs11	113258578	113270995	ANKK1
hs11	113669960	113746255	USP28
hs11	113934021	114121277	ZBTB16
hs11	116717081	116969249	SIK3
hs11	117299011	117667981	DSCAML1
hs11	118307152	118392886	MLL
hs11	118965670	118966128	H2AFX
hs11	119077111	119170491	CBL
hs11	11986009	12030142	DKK3
hs11	120973345	121061525	TECTA
hs11	122928427	122932030	HSPA8
hs11	125442369	125453578	EI24
hs11	125495654	125525227	CHEK1
hs11	125830835	125893393	CDON
hs11	126160761	126163693	TIRAP
hs11	128332254	128443051	ETS1
hs11	128805492	128807710	TP53AIP1
hs11	130318867	130343748	ADAMTS15
hs11	1411499	1482268	BRSK2
hs11	14300865	14380422	RRAS2
hs11	14665620	14891206	PDE3B
hs11	1577678	1587060	DUSP8
hs11	17111283	17191277	PIK3C2A
hs11	18750466	18793555	PTPN5
hs11	19246203	19261720	E2F8
hs11	2154124	2182227	IGF2
hs11	22646230	22647340	FANCF
hs11	27679366	27743019	BDNF
hs11	2905082	2906727	CDKN1C
hs11	3022342	3078644	CARS
hs11	32410602	32456948	WT1
hs11	32460410	32460746	WT1-AS
hs11	33307959	33375113	HIPK3
hs11	36511386	36523064	TRAF6
hs11	3697377	3803369	NUP98
hs11	4116191	4159612	RRM1
hs11	43904180	43941574	ALKBH3
hs11	44129216	44265837	EXT2
hs11	44616182	44640697	CD82
hs11	45907360	45927296	MAPK8IP1
hs11	46354811	46401558	DGKZ
hs11	47236686	47260435	DDB2
hs11	47376776	47399942	SPI1
hs11	48002402	48188914	PTPRJ
hs11	532575	534327	HRAS
hs11	58940053	58972381	DTX4
hs11	61895632	61919448	INCENP
hs11	62677188	62678550	CHRM1
hs11	63606841	63676721	MARK2
hs11	64002302	64005897	VEGFB
hs11	64019054	64035046	PLCB3
hs11	64037679	64051866	BAD
hs11	64126707	64138973	RPS6KA4
hs11	64494741	64511590	RASGRP2
hs11	64514055	64527390	PYGM
hs11	64556991	64570631	MAP4K2
hs11	64571804	64577576	MEN1
hs11	64591882	64612072	CDC42BPG
hs11	64693085	64701362	PPP2R5B
hs11	64950125	64978803	CAPN1
hs11	65292618	65306094	SCYL1
hs11	65337881	65339205	SSSCA1
hs11	65365750	65381277	MAP3K11
hs11	65421801	65430302	RELA
hs11	65479707	65486652	KAT5
hs11	65660016	65667821	FOSL1
hs11	66082223	66084489	CD248
hs11	66249670	66276785	DPP3
hs11	6625484	6631841	ILK
hs11	66453308	66488711	SPTBN2
hs11	66888747	67023064	KDM2A
hs11	67034165	67052958	ADRBK1
hs11	67159471	67165042	RAD9A
hs11	67165999	67188595	PPP1CA
hs11	67196016	67202712	RPS6KB2
hs11	67250617	67258481	AIP
hs11	67351254	67354047	GSTP1
hs11	67925153	67957542	SUV420H1
hs11	68080257	68216535	LRP5
hs11	69456030	69466004	CCND1
hs11	69514028	69518648	FGF19
hs11	69588075	69589862	FGF4
hs11	69625030	69633704	FGF3
hs11	70049507	70052577	FADD
hs11	71710983	71716415	IL18BP
hs11	71714488	71747037	NUMA1
hs11	71936068	71949412	INPPL1
hs11	71950734	71955054	PHOX2A
hs11	74977201	75062723	ARRB1
hs11	75897866	75917453	WNT11
hs11	77034300	77103563	PAK1
hs11	799255	804420	PIDD
hs11	8414055	8496454	STK33
hs11	86662182	86666078	FZD4
hs11	89443465	89449166	TRIM77P
hs11	92085244	92624298	FAT3
hs11	94153257	94226016	MRE11A
hs11	94730535	94732085	KDM4D
hs11	94758720	94760241	KDM4E
hs11	94823031	94862739	ENDOD1
hs11	94906400	94964045	SESN3
hs11	95712110	96075056	MAML2
hs11	9595382	9610148	WEE1
hs12	862730	1017954	WNK1
hs12	100676747	100732944	SCYL2
hs12	1022526	1042242	RAD52
hs12	102796253	102874188	IGF1
hs12	104324256	104341484	HSP90B1
hs12	106460578	106532491	NUAK1
hs12	10772741	10787251	STYK1
hs12	108127985	108154346	PRDM4
hs12	109181762	109251319	SSH1
hs12	109526009	109530590	ALKBH2
hs12	110565184	110656030	IFT81
hs12	110811947	110841552	ANAPC7
hs12	110872929	110888122	ARPC3
hs12	110940097	110969491	RAD9B
hs12	111157912	111180541	PPP1CC
hs12	112280494	112330878	MAPKAPK5
hs12	112856822	112942593	PTPN11
hs12	113495946	113534751	DTX1
hs12	115109624	115121021	TBX3
hs12	117904946	118406060	KSR2
hs12	118454603	118469095	RFC5
hs12	118588800	118693372	TAOK3
hs12	119617116	119631662	HSPB8
hs12	120106008	120118151	PRKAB1
hs12	120125987	120313984	CIT
hs12	120649693	120703485	PXN
hs12	121416524	121439008	HNF1A
hs12	121570772	121622602	P2RX7
hs12	121678246	121712423	CAMKK2
hs12	121746281	121790159	ANAPC5
hs12	121867881	122018815	KDM2B
hs12	122242642	122268144	SETD1B
hs12	12230850	12356333	BCL2L14
hs12	122692926	122710596	DIABLO
hs12	12274058	12419702	LRP6
hs12	122757420	122865017	CLIP1
hs12	123014609	123110823	KNTC1
hs12	123868689	123892250	SETD8
hs12	124809918	124979805	NCOR2
hs12	12629765	12674031	DUSP16
hs12	12870772	12874141	CDKN1B
hs12	130647486	130649225	FZD10
hs12	130827114	130856145	PIWIL1
hs12	132379540	132405968	ULK1
hs12	14766049	14849380	GUCY2C
hs12	15774246	15835916	EPS8
hs12	16507185	16516975	MGST1
hs12	1675858	1703221	FBXL14
hs12	1675858	1755428	WNT5B
hs12	18435014	18800962	PIK3C2G
hs12	18836154	18890359	PLCZ1
hs12	20522159	20833202	PDE3A
hs12	21689886	21757526	GYS2
hs12	25362725	25398323	KRAS
hs12	26492311	26985728	ITPR2
hs12	27450652	27475387	STK38L
hs12	2967802	2983637	FOXM1
hs12	3916198	3982559	PARP11
hs12	394620	498257	KDM5A
hs12	40618932	40761567	LRRK2
hs12	42853609	42866317	PRICKLE1
hs12	4383205	4409174	CCND2
hs12	44161913	44180559	IRAK4
hs12	44189386	44200128	TWF1
hs12	4479507	4488762	FGF23
hs12	4543379	4554743	FGF6
hs12	4700344	4722916	DYRK4
hs12	48131347	48152395	RAPGEF3
hs12	48177585	48196313	HDAC7
hs12	49224250	49239565	DDX23
hs12	49359876	49364335	WNT10B
hs12	49372424	49375478	WNT1
hs12	49396674	49412614	PRKAG1
hs12	49415547	49449143	MLL2
hs12	49483594	49488207	DHH
hs12	50479131	50492816	SMARCD1
hs12	51173913	51213562	ATF1
hs12	52306206	52314677	ACVRL1
hs12	52345522	52387951	ACVR1B
hs12	52432453	52452726	NR4A1
hs12	52938271	52946861	KRT71
hs12	53001897	53012302	KRT73
hs12	53400213	53434027	EIF4B
hs12	53662529	53687256	ESPL1
hs12	53773987	53805024	SP1
hs12	53817681	53825255	AMHR2
hs12	53874953	53881226	MAP3K12
hs12	5541438	5604154	NTF3
hs12	56330258	56347570	DGKA
hs12	56360789	56365417	CDK2
hs12	56474064	56495839	ERBB3
hs12	57490299	57502123	STAT6
hs12	57828668	57843802	INHBC
hs12	57849318	57850631	INHBE
hs12	57857463	57865842	GLI1
hs12	57910590	57911188	DDIT3
hs12	57985009	57995409	PIP4K2C
hs12	58000226	58002957	DTX3
hs12	58142292	58145500	CDK4
hs12	6438371	6451020	TNFRSF1A
hs12	64849632	64895195	TBK1
hs12	65445127	65515017	WIF1
hs12	66583025	66641950	IRAK3
hs12	68042881	68052486	DYRK2
hs12	68549131	68553398	IFNG
hs12	69042471	69050984	RAP1B
hs12	69202174	69233622	MDM2
hs12	7055805	7070086	PTPN6
hs12	71032949	71314201	PTPRR
hs12	71519079	71834086	TSPAN8
hs12	71833816	71978499	LGR5
hs12	77417793	77458429	E2F7
hs12	88442959	88535093	CEP290
hs12	88898931	88974107	KITLG
hs12	89743029	89745856	DUSP6
hs12	91539833	91572327	DCN
hs12	93966622	93968952	SOCS2
hs12	96617343	96660969	ELK3
hs12	96674563	96728615	CDK17
hs12	99042136	99126343	APAF1
hs13	100634418	100638351	ZIC2
hs13	102375179	103054026	FGF14
hs13	103498599	103528252	ERCC5
hs13	107145386	107187312	EFNB2
hs13	110408592	110438194	IRS2
hs13	110802689	110959392	COL4A1
hs13	110959271	111164535	COL4A2
hs13	114240097	114294522	TFDP1
hs13	114321700	114438335	GRK1
hs13	114748705	114897997	RASA3
hs13	115000522	115037917	CDC16
hs13	21148505	21265314	IFT88
hs13	21549007	21620162	LATS2
hs13	22246050	22275571	FGF9
hs13	26828777	26978217	CDK8
hs13	28578187	28674686	FLT3
hs13	28877302	29069008	FLT1
hs13	32890569	32972907	BRCA2
hs13	34392297	34540302	RFC3
hs13	36348670	36700269	DCLK1
hs13	37006751	37016836	CCNA1
hs13	37422811	37453821	SMAD9
hs13	37678378	37679378	CSNK1A1L
hs13	39540960	39564892	STOML3
hs13	41133658	41240395	FOXO1
hs13	42622885	42803352	DGKH
hs13	48877954	49054230	RB1
hs13	49884948	49957051	CAB39L
hs13	50025976	50065986	SETDB2
hs13	52639541	52701620	NEK5
hs13	52707258	52730328	NEK3
hs13	73301979	73329381	BORA
hs13	77619491	77900909	MYCBP2
hs13	78129970	78218460	SCEL
hs13	98865495	99100590	FARP1
hs13	99105384	99229062	STK24
hs14	100438382	100610116	EVL
hs14	101193377	101201228	DLK1
hs14	102228183	102391608	PPP2R5C
hs14	102548028	102605783	HSP90AA1
hs14	102692620	102771361	MOK
hs14	103336537	103372118	TRAF3
hs14	103399994	103523542	CDC42BPB
hs14	103852330	103969562	MARK3
hs14	104029279	104056630	APOPT1
hs14	104165124	104177457	XRCC3
hs14	104201450	104313699	PPP1R13B
hs14	105236656	105259017	AKT1
hs14	105609008	105634474	JAG2
hs14	21756116	21819379	RPGRIP1
hs14	21854041	21900031	CHD8
hs14	23776975	23778219	BCL2L2
hs14	24563568	24573173	PCK2
hs14	24675128	24677351	TSSK4
hs14	24805379	24809082	RIPK3
hs14	24834842	24846937	NFATC4
hs14	30046442	30396721	PRKD1
hs14	34395051	34420054	EGLN3
hs14	35182065	35183804	CFL2
hs14	35871181	35873856	NFKBIA
hs14	36768279	36789849	MBIP
hs14	36986412	36989356	NKX2-1
hs14	38678307	38679747	SSTR1
hs14	50251331	50319502	NEMF
hs14	50585060	50698024	SOS2
hs14	50779648	50802286	ATP5S
hs14	50796784	50883221	CDKL1
hs14	50886719	50998833	MAP4K5
hs14	51372108	51411127	PYGL
hs14	53110256	53162202	ERO1L
hs14	54416748	54418935	BMP4
hs14	55509758	55511066	SOCS4
hs14	59730194	59835576	DAAM1
hs14	60712536	60759244	PPM1A
hs14	61180123	61190806	SIX4
hs14	61788819	62016549	PRKCH
hs14	62162479	62213802	HIF1A
hs14	63842715	64006407	PPP2R5E
hs14	65007566	65009396	HSPA2
hs14	65472900	65569098	MAX
hs14	71197008	71275773	MAP3K9
hs14	73614703	73685996	PSEN1
hs14	73743284	73822458	NUMB
hs14	75373226	75388242	RPS6KL1
hs14	75409361	75421968	PGF
hs14	75483783	75516329	MLH3
hs14	75551265	75593637	NEK9
hs14	75745684	75748124	FOS
hs14	76425528	76447233	TGFB3
hs14	78140153	78174375	ALKBH1
hs14	78184429	78227522	SNW1
hs14	78285320	78399733	ADCK1
hs14	81421959	81610690	TSHR
hs14	89291047	89343756	TTC8
hs14	90863515	90871106	CALM1
hs14	91338416	91526787	RPS6KA5
hs14	93404788	93581521	ITPK1
hs14	97299807	97347564	VRK1
hs14	99865014	99932151	SETD3
hs15	101464824	101609084	LRRK1
hs15	38545341	38643863	SPRED1
hs15	38782753	38856871	RASGRP1
hs15	39874030	39888119	THBS1
hs15	40226281	40327316	EIF2AK4
hs15	40453348	40512958	BUB1B
hs15	40509695	40568331	PAK6
hs15	40580897	40599891	PLCB2
hs15	40990938	41023375	RAD51
hs15	41221728	41230289	DLL4
hs15	41785616	41795382	ITPKA
hs15	41796192	41805946	LTK
hs15	41851412	41870472	TYRO3
hs15	42120296	42140058	JMJD7-PLA2G4B
hs15	43037235	43170843	TTBK2
hs15	43699579	43785297	TP53BP1
hs15	44829273	44853346	EIF3J
hs15	49118166	49255219	SHC4
hs15	49716493	49776700	FGF7
hs15	50853873	50978788	TRPM7
hs15	52338656	52357189	MAPK6
hs15	55838219	55881086	PYGO1
hs15	59397418	59417081	CCNB2
hs15	64200697	64332474	DAPK2
hs15	64458166	64592696	CSNK1G1
hs15	65551743	65578797	PARP16
hs15	66679664	66782956	MAP2K1
hs15	66995547	67073903	SMAD6
hs15	67358483	67482873	SMAD3
hs15	67835672	68099096	MAP2K5
hs15	68346612	68480170	PIAS1
hs15	72978519	73029933	BBS4
hs15	74287134	74337375	PML
hs15	74907777	74922224	CLK3
hs15	75090585	75094853	CSK
hs15	75129516	75135515	ULK3
hs15	75664318	75722715	SIN3A
hs15	76235926	76303625	NRG4
hs15	76508858	76603769	ETFA
hs15	78384894	78395892	SH2D7
hs15	78397573	78423591	CIB2
hs15	79254470	79382839	RASGRF1
hs15	80696740	80889629	ARNT2
hs15	84324486	84706565	ADAMTSL3
hs15	85360084	85411685	ALPK3
hs15	88420164	88799383	NTRK3
hs15	90627480	90645684	IDH2
hs15	91290610	91358508	BLM
hs15	91428274	91438836	FES
hs15	99192796	99500666	IGF1R
hs16	1128867	1129959	SSTR5
hs16	11348639	11349361	SOCS1
hs16	14013975	14042201	ERCC4
hs16	1756374	1818884	MAPK8IP3
hs16	18820868	18937407	SMG1
hs16	2089836	2097898	NTHL1
hs16	2097658	2138611	TSC2
hs16	2139721	2185808	PKD1
hs16	21964700	21994510	UQCRC2
hs16	22237049	22295322	EEF2K
hs16	2255800	2258879	MLST8
hs16	2273572	2285634	E4F1
hs16	23614778	23652514	PALB2
hs16	23690252	23701556	PLK1
hs16	23702107	23724713	ERN2
hs16	23847465	24231434	PRKCB
hs16	2588018	2647770	PDPK1
hs16	27215393	27232051	KDM8
hs16	2821471	2827157	TCEB2
hs16	28328675	28332264	SBK1
hs16	29827787	29831095	C16orf53
hs16	29841869	29859316	MVP
hs16	29989092	30002928	TAOK2
hs16	30127987	30134492	MAPK3
hs16	3014478	3018514	KREMEN2
hs16	3017795	3029713	PKMYT1
hs16	30760127	30768415	PHKG2
hs16	30970051	30995343	SETD1A
hs16	31072304	31075816	ZNF668
hs16	31120521	31123633	BCKDK
hs16	31128984	31142608	KAT8
hs16	338120	397022	AXIN1
hs16	3551017	3586270	CLUAP1
hs16	3777698	3929939	CREBBP
hs16	46723588	46731496	ORC6
hs16	46741584	46782104	MYLK3
hs16	47495277	47733276	PHKB
hs16	48395489	48399403	SIAH1
hs16	50186842	50263239	PAPD5
hs16	50582374	50667637	NKD1
hs16	50783608	50830419	CYLD
hs16	53468408	53524212	RBL2
hs16	53635982	53734653	RPGRIP1L
hs16	53738057	54145826	FTO
hs16	55513347	55539362	MMP2
hs16	56518664	56553835	BBS2
hs16	58197951	58231638	CSNK2A2
hs16	58549394	58552931	SETD6
hs16	67188526	67190563	TRADD
hs16	67198655	67203730	HSF4
hs16	67226169	67232028	E2F4
hs16	67694941	67696550	PARD6A
hs16	67942651	67961541	PSKH1
hs16	68119575	68260374	NFATC3
hs16	68679243	68732301	CDH3
hs16	68771304	68867401	CDH1
hs16	69600179	69729274	NFAT5
hs16	732772	734577	JMJD8
hs16	74706358	74729650	MLKL
